시군명,사업장명,소재지우편번호,소재지도로명주소,소재지지번주소,인허가일자,영업상태명,폐업일자,의료기관종별명,병상수(개),의료인수(명),입원실수(개),진료과목내용,연면적(㎡),WGS84위도,WGS84경도
구리시,구리백병원,471-820,경기도 구리시 검배로 42 (수택동),경기도 구리시 수택2동 486번지 4호,1994-07-13,폐업,2015-06-15,병원,32,3,9,"내과, 외과, 정형외과",1235,37.5974999376,127.1436483852
구리시,구리선병원,471-031,경기도 구리시 체육관로172번길 55 (수택동),경기도 구리시 수택1동 383번지 16호,2011-09-08,폐업,2011-12-30,병원,135,3,23,"내과, 정신건강의학과, 피부과, 가정의학과",1110,37.6000192981,127.1392295602
구리시,베스티안 구리병원,11927,경기도 구리시 체육관로172번길 55 (수택동),경기도 구리시 수택1동 383번지 16호,2005-06-21,폐업,2009-10-01,병원,71,3,18,"내과, 외과, 정형외과, 신경외과, 소아청소년과, 이비인후과, 피부과, 비뇨의학과, 방사선종양학과, 병리과, 진단검사의학과, 재활의학과",1779.78,37.6000192981,127.1392295602
군포시,산본제일병원,15818,경기도 군포시 산본로 374 (산본동),경기도 군포시 산본동 1097-4번지,1994-08-09,영업/정상,,병원,83,40,43,"내과, 외과, 마취통증의학과, 산부인과, 소아청소년과, 영상의학과",8791.71,37.3636568764,126.9311296301
군포시,오스본병원,15802,"경기도 군포시 고산로 693, 하나로빌딩 5, 6층 (산본동)","경기도 군포시 산본동 1060-1 하나로빌딩, 5층, 6층",2016-05-02,영업/정상,,병원,30,13,10,"내과, 신경과, 정형외과, 신경외과, 마취통증의학과, 영상의학과",1285.38,37.3719772419,126.9350310296
군포시,군포성모병원,15871,"경기도 군포시 용호1로2번길 47-7, 군포성모병원빌딩 1층,2층 (당동)","경기도 군포시 당동 962-3 군포성모병원빌딩 1층, 2층",2015-11-19,영업/정상,,병원,140,15,39,"내과, 신경과, 외과, 정형외과, 신경외과, 마취통증의학과, 피부과, 재활의학과, 가정의학과",3192.5,37.3465787359,126.9412052400
군포시,남천병원,15820,경기도 군포시 고산로 575 (산본동),경기도 군포시 산본동 1100-1번지,1998-04-08,영업/정상,,병원,141,43,40,"내과, 신경과, 외과, 정형외과, 신경외과, 심장혈관흉부외과, 산부인과, 소아청소년과, 이비인후과, 피부과, 비뇨의학과, 영상의학과, 재활의학과, 가정의학과, 직업환경의학과, 구강악안면외과, 치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과",9704.56,37.3646865685,126.9259722527
군포시,군포성모병원,15871,"경기도 군포시 용호1로2번길 47-7, 군포성모병원빌딩 1층,2층 (당동)","경기도 군포시 당동 962-3 군포성모병원빌딩 1층, 2층",2015-11-19,영업중,,병원,140,15,39,"내과, 신경과, 외과, 정형외과, 신경외과, 마취통증의학과, 피부과, 재활의학과, 가정의학과",3192.5,37.3465787359,126.9412052400
군포시,산본제일병원,15818,경기도 군포시 산본로 374 (산본동),경기도 군포시 산본동 1097-4번지,1994-08-09,영업중,,병원,83,39,43,"내과, 외과, 마취통증의학과, 산부인과, 소아청소년과, 영상의학과",8791.71,37.3636568764,126.9311296301
군포시,군포병원,435-877,경기도 군포시 군포로 493 (당동),경기도 군포시 군포2동 785번지 3호,2004-08-30,폐업,2015-02-02,병원,84,24,20,"내과, 외과, 정형외과, 신경외과, 영상의학과",2931.44,37.3505851620,126.9440321401
군포시,원광대학교군포병원,435-804,경기도 군포시 산본로 327 (산본동),경기도 군포시 산본동 1126-1,1997-08-04,폐업,2000-07-31,병원,164,19,39,"내과, 신경과, 외과, 정형외과, 신경외과, 마취통증의학과, 산부인과, 소아청소년과, 안과, 이비인후과, 영상의학과, 병리과, 응급의학과",8605.17,37.3597823852,126.9333044055
군포시,서울모자병원,435-801,경기도 군포시 산본로386번길 5-1 (산본동),경기도 군포시 산본동 1094-2,1996-06-05,폐업,2002-02-28,병원,65,4,38,"마취통증의학과, 산부인과",1999.18,37.3648878571,126.9303185324
군포시,서울외과병원,435-801,경기도 군포시 산본로386번길 5-1 (산본동),경기도 군포시 산본동 1094-2,2002-03-13,폐업,2005-02-25,병원,30,1,24,"외과, 정형외과, 신경외과",2146.7,37.3648878571,126.9303185324
김포시,히즈메디병원,10113,경기도 김포시 김포대로 681 (풍무동),경기도 김포시 풍무동 1014번지,2019-01-10,영업/정상,,병원,131,132,64,"내과, 정신건강의학과, 외과, 정형외과, 신경외과, 마취통증의학과, 산부인과, 소아청소년과, 이비인후과, 피부과, 비뇨의학과, 영상의학과, 진단검사의학과, 가정의학과, 직업환경의학과",6946.71,37.6112219597,126.7347224643
김포시,한강연세병원,10073,"경기도 김포시 김포한강11로 312, 리엔포레2차 137~147,201~09호 (운양동)","경기도 김포시 운양동 1296-1번지 리엔포레2차 137~147,201~09호",2021-03-05,영업/정상,,병원,42,3,14,"외과, 정형외과, 신경외과, 가정의학과",2979.78,37.6555610825,126.6840570403
김포시,연세유병원,10071,"경기도 김포시 김포한강4로 531, 제이스프라자 7-8층 (구래동)",경기도 김포시 구래동 6879-2번지 제이스프라자 7-8층,2018-07-19,영업/정상,,병원,44,11,13,"내과, 외과, 정형외과, 신경외과, 영상의학과, 재활의학과, 가정의학과",1289.16,37.6455920539,126.6248942624
김포시,서울여성병원,10110,"경기도 김포시 김포대로 829 (사우동, 서울여성병원)",경기도 김포시 사우동 917번지,2002-06-18,영업/정상,,병원,42,3,23,"외과, 성형외과, 마취통증의학과, 산부인과, 소아청소년과, 비뇨의학과, 영상의학과",1959.22,37.6188765270,126.7212958431
김포시,연세하나병원,10113,"경기도 김포시 김포대로 709, 퍼스트블루 2,3,4층 (풍무동)",경기도 김포시 풍무동 252-4 퍼스트블루,2020-05-14,영업/정상,,병원,42,41,11,"내과, 정형외과, 신경외과, 마취통증의학과, 영상의학과, 가정의학과",2392.28,37.6122488078,126.7318453986
김포시,유앤제이병원,10062,"경기도 김포시 양촌읍 양곡2로 30, 2,3층 (김포메디컬시티)",경기도 김포시 양촌읍 양곡리 1306번지 7호,2017-06-22,영업/정상,,병원,46,13,13,"내과, 외과, 정형외과, 신경외과, 마취통증의학과, 소아청소년과, 피부과, 비뇨의학과, 영상의학과, 가정의학과",934.69,37.6540932796,126.6275719370
김포시,나리여성병원,10108,"경기도 김포시 돌문로 99, 나리병원 (사우동)",경기도 김포시 사우동 201-38번지 나리병원,2002-06-24,영업/정상,,병원,53,21,31,"내과, 외과, 마취통증의학과, 산부인과, 소아청소년과",3785.91,37.6219207878,126.7128106660
김포시,아너스힐병원,10035,"경기도 김포시 통진읍 흥신로 320-10, 아너스힐병원",경기도 김포시 통진읍 도사리 733-2번지 아너스힐병원,2022-06-09,영업/정상,,병원,176,37,53,"내과, 신경과, 재활의학과, 가정의학과",6193.01,37.6839366620,126.6084077369
김포시,마디척병원,10101,경기도 김포시 북변중로 127 (북변동),경기도 김포시 북변동 142-10,2021-05-21,영업/정상,,병원,43,15,16,"내과, 외과, 정형외과, 신경외과, 소아청소년과, 영상의학과, 재활의학과",2923.56,37.6302180104,126.7041554669
김포시,김포에이치(H)병원,10071,"경기도 김포시 김포한강8로 412, 5-9층 (구래동)",경기도 김포시 구래동 6884번지 2호,2019-03-12,영업/정상,,병원,191,47,50,"내과, 외과, 정형외과, 신경외과, 이비인후과, 피부과, 재활의학과, 가정의학과, 한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과",3974.1,37.6429116786,126.6232141562
김포시,김포아이제일병원,10071,"경기도 김포시 김포한강8로 382, 6,7,8,11층 (구래동)","경기도 김포시 구래동 6885-2 6~8층, 11층",2019-03-18,영업/정상,,병원,86,29,53,"내과, 소아청소년과, 이비인후과, 피부과, 영상의학과, 병리과, 진단검사의학과",2638.62,37.6435680201,126.6266409118
김포시,한강아이제일병원,10077,"경기도 김포시 김포한강11로 133, 중앙프라자 2,3,5층 (운양동)","경기도 김포시 운양동 1427-1번지 중앙프라자 2,3,5층",2017-01-03,영업/정상,,병원,61,22,40,"내과, 정형외과, 소아청소년과, 이비인후과, 피부과, 영상의학과, 병리과, 진단검사의학과",1578.72,37.6457540913,126.6813645273
김포시,가자연세병원,10108,"경기도 김포시 돌문로 43, 2층 (사우동)",경기도 김포시 사우동 237번지 2호,2017-09-29,영업/정상,,병원,48,19,13,"내과, 정형외과, 신경외과, 마취통증의학과, 영상의학과, 가정의학과",2579,37.6188535203,126.7178174040
김포시,김포다조은병원,10018,경기도 김포시 통진읍 김포대로 2214,경기도 김포시 통진읍 마송리 101번지 8호,2019-01-09,영업/정상,,병원,60,21,18,"내과, 정형외과, 신경외과, 마취통증의학과, 영상의학과",2827.29,37.6895974374,126.6001738151
김포시,연세더바른병원,10071,"경기도 김포시 김포한강4로 543, 지오프라자 3,4층 (구래동)","경기도 김포시 구래동 6879번지 5호 지오프라자 3,4층",2019-12-17,영업/정상,,병원,47,19,15,"내과, 정형외과, 신경외과, 마취통증의학과, 영상의학과",2522.74,37.6453298622,126.6235711257
김포시,김포아이제일병원,10071,"경기도 김포시 김포한강8로 382, 6,7,8,11층 (구래동)","경기도 김포시 구래동 6885-2 6~8층, 11층",2019-03-18,영업중,,병원,86,28,53,"내과, 소아청소년과, 이비인후과, 피부과, 영상의학과, 병리과, 진단검사의학과",2638.62,37.6435680201,126.6266409118
김포시,마디척병원,10101,경기도 김포시 북변중로 127 (북변동),경기도 김포시 북변동 142-10,2021-05-21,영업중,,병원,43,20,16,"내과, 외과, 정형외과, 신경외과, 소아청소년과, 영상의학과, 재활의학과",2923.56,37.6302180104,126.7041554669
김포시,한강연세병원,10073,"경기도 김포시 김포한강11로 312, 리엔포레2차 137~147,201~09호 (운양동)","경기도 김포시 운양동 1296-1번지 리엔포레2차 137~147,201~09호",2021-03-05,영업중,,병원,42,3,14,"외과, 정형외과, 신경외과, 가정의학과",2979.78,37.6555610825,126.6840570403
김포시,김포에이치(H)병원,10071,"경기도 김포시 김포한강8로 412, 5-9층 (구래동)",경기도 김포시 구래동 6884번지 2호,2019-03-12,영업중,,병원,191,47,50,"내과, 외과, 정형외과, 신경외과, 이비인후과, 피부과, 재활의학과, 가정의학과, 한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과",3974.1,37.6429116786,126.6232141562
김포시,히즈메디병원,10113,경기도 김포시 김포대로 681 (풍무동),경기도 김포시 풍무동 1014번지,2019-01-10,영업중,,병원,131,132,64,"내과, 정신건강의학과, 외과, 정형외과, 신경외과, 마취통증의학과, 산부인과, 소아청소년과, 이비인후과, 피부과, 비뇨의학과, 영상의학과, 진단검사의학과, 가정의학과, 직업환경의학과",6946.71,37.6112219597,126.7347224643
김포시,김포한사랑병원,,,경기도 김포시 풍무동 444-5,2003-12-29,폐업,2011-07-29,병원,140,3,18,"내과, 정신건강의학과, 가정의학과",1881.19,,
김포시,새롬병원,10018,경기도 김포시 통진읍 조강로36번길 12-10,경기도 김포시 통진읍 서암리 714번지 65호,2008-07-23,폐업,2009-08-14,병원,36,4,4,"내과, 마취통증의학과, 소아청소년과, 이비인후과, 피부과, 영상의학과, 병리과, 재활의학과, 가정의학과",3371.16,37.6896660344,126.6020784224
김포시,고려병원,,,경기도 김포시 장기동 390-3,2000-07-18,폐업,2009-04-30,병원,80,8,0,소아청소년과,1,37.6474617279,126.6788350165
김포시,의료법인제일성심의료재단제이에스병원,10035,"경기도 김포시 통진읍 흥신로 320-10, 제이에스병원",경기도 김포시 통진읍 도사리 733번지 2호 제이에스병원,2000-05-20,폐업,2017-02-10,병원,179,26,35,"내과, 외과, 정형외과, 신경외과, 심장혈관흉부외과, 마취통증의학과, 소아청소년과, 이비인후과, 피부과, 비뇨의학과, 영상의학과, 직업환경의학과",6123.94,37.6839366620,126.6084077369
김포시,수병원,10104,"경기도 김포시 중봉1로 12 (감정동, 이삼메디칼센타)","경기도 김포시 감정동 551번지 8호 이삼메디칼 4,5,7층",2007-11-09,폐업,2017-06-01,병원,54,4,14,"내과, 외과, 정형외과, 성형외과, 소아청소년과, 재활의학과, 가정의학과",1670.31,37.6224620194,126.6994788321
김포시,성모의료재단 새로나 병원,10018,"경기도 김포시 통진읍 조강로36번길 12-10 (,66)","경기도 김포시 통진읍 서암리 714번지 65호 ,66",2005-11-25,폐업,2007-09-06,병원,75,1,0,정형외과,1,37.6896660344,126.6020784224
남양주,아이맘어린이병원,12248,"경기도 남양주시 다산중앙로 105-8, 다산동 3~5층 (다산동)",경기도 남양주시 다산동 6088번지 3호,2019-06-04,영업/정상,,병원,55,14,30,"내과, 소아청소년과, 안과, 이비인후과, 피부과",1913.19,37.6227111352,127.1529109733
남양주,의료법인혜수의료재단베리굿병원,12102,"경기도 남양주시 별내5로5번길 5, 지앤지프라자 3~7층 (별내동)",경기도 남양주시 별내동 1097번지 5호 지앤지프라자,2013-08-01,영업/정상,,병원,45,21,11,"내과, 신경과, 외과, 정형외과, 신경외과, 마취통증의학과, 소아청소년과, 영상의학과, 가정의학과",2323.86,37.6499250382,127.1131192338
남양주,삼성바른병원,12178,"경기도 남양주시 화도읍 경춘로 1872, 2~4층",경기도 남양주시 화도읍 녹촌리 4-2,2021-08-20,영업/정상,,병원,65,25,21,"내과, 정형외과, 신경외과, 영상의학과, 가정의학과",2261.83,37.6527720436,127.2962583256
남양주,누네안과병원,12067,"경기도 남양주시 진접읍 해밀예당1로 28, 진접농협 4층, 5층 501호",경기도 남양주시 진접읍 연평리 56 진접농협,2022-01-26,영업/정상,,병원,30,18,14,안과,2469,37.7112615592,127.1861717495
남양주,하나소아청소년과병원,12149,"경기도 남양주시 늘을1로16번길 25, 성보빌딩 4층, 10층층 (호평동)","경기도 남양주시 호평동 638번지 성보빌딩 4층, 10층",2011-12-02,영업/정상,,병원,41,14,25,소아청소년과,1464.73,37.6540738962,127.2428924566
